tweet_id,source,name,dog_stage,date,time,year,month,weekday,cleantext,display_text_range,favorite_count,retweet_count,jpg_url,first_prediction,first_confidence,first_dog,second_prediction,second_confidence,second_dog,third_prediction,third_confidence,third_dog,rating
818307523543449600,Twitter for iPhone,Moose,,2017-01-09,04:04:51,2017,1,Monday,RT @dog_rates: Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"[0, 140]",0.0,9366.0,,,,,,,,,,,13.0/10.0
818259473185828864,Twitter for iPhone,Florence,,2017-01-09,00:53:55,2017,1,Monday,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,"[0, 96]",12197.0,2621.0,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature schnauzer,0.367368,True,toy poodle,0.112479,True,standard schnauzer,0.095434,True,12.0/10.0
818145370475810820,Twitter for iPhone,Autumn,,2017-01-08,17:20:31,2017,1,Sunday,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"[0, 82]",13671.0,3014.0,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden retriever,0.621931,True,labrador retriever,0.3649969999999999,True,redbone,0.00397148,True,11.0/10.0
817908911860748288,Twitter for iPhone,,,2017-01-08,01:40:55,2017,1,Sunday,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
","[0, 98]",5356.0,906.0,,,,,,,,,,,12.0/10.0
817827839487737858,Twitter for iPhone,Buddy,,2017-01-07,20:18:46,2017,1,Saturday,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,"[0, 116]",57622.0,31314.0,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,cocker spaniel,0.387608,True,golden retriever,0.264844,True,pekinese,0.122123,True,13.0/10.0
817777686764523521,Twitter for iPhone,Dido,doggopupper,2017-01-07,16:59:28,2017,1,Saturday,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ","[0, 140]",11901.0,3084.0,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated retriever,0.733256,True,flat-coated retriever,0.2141449999999999,True,irish water spaniel,0.029769,True,13.0/10.0
817536400337801217,Twitter for iPhone,Eugene,,2017-01-07,01:00:41,2017,1,Saturday,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","[0, 143]",13105.0,3505.0,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,pug,0.971358,True,french bulldog,0.0285185,True,boston bull,8.596979999999999e-05,True,12.0/10.0
817502432452313088,Twitter for iPhone,Herschel,pupper,2017-01-06,22:45:43,2017,1,Friday,RT @dog_rates: Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https:/…,"[0, 140]",0.0,3917.0,,,,,,,,,,,7.0/10.0
817423860136083457,Twitter for iPhone,Ken,,2017-01-06,17:33:29,2017,1,Friday,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,"[0, 56]",38260.0,17504.0,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice bear,0.3362,False,samoyed,0.2013579999999999,True,eskimo dog,0.186789,True,13.0/10.0
817415592588222464,Twitter for iPhone,Strudel,,2017-01-06,17:00:38,2017,1,Friday,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

","[0, 140]",6267.0,1131.0,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,doberman,0.806163,True,black-and-tan coonhound,0.0973859,True,miniature pinscher,0.0859928,True,11.0/10.0
817181837579653120,Twitter for iPhone,,pupper,2017-01-06,01:31:47,2017,1,Friday,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,"[0, 96]",0.0,9907.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan mastiff,0.506312,True,tibetan terrier,0.29569,True,otterhound,0.0362507,True,13.0/10.0
817171292965273600,Twitter for iPhone,Tebow,,2017-01-06,00:49:53,2017,1,Friday,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,"[0, 103]",9690.0,2326.0,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden retriever,0.295483,True,irish setter,0.144431,True,chesapeake bay retriever,0.0778789999999999,True,13.0/10.0
817120970343411712,Twitter for iPhone,,,2017-01-05,21:29:55,2017,1,Thursday,Name a more iconic quartet... I'll wait. 13/10 for all ,"[0, 54]",13367.0,3011.0,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,saluki,0.568809,True,afghan hound,0.229352,True,golden retriever,0.15713,True,13.0/10.0
817056546584727552,Twitter for iPhone,Chloe,,2017-01-05,17:13:55,2017,1,Thursday,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,"[0, 107]",9517.0,1927.0,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,True,french bulldog,0.0974556,True,german shepherd,0.00852587,True,11.0/10.0
816829038950027264,Twitter for iPhone,Betty,puppo,2017-01-05,02:09:53,2017,1,Thursday,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af ,"[0, 129]",0.0,5496.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher,0.700466,False,golden retriever,0.245773,True,chow,0.0390116999999999,True,12.0/10.0
816816676327063552,Twitter for iPhone,Timber,,2017-01-05,01:20:46,2017,1,Thursday,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,"[0, 91]",11071.0,2361.0,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,True,pembroke,0.1050329999999999,True,siberian husky,0.077875,True,12.0/10.0
816697700272001025,Twitter for iPhone,Binky,,2017-01-04,17:27:59,2017,1,Wednesday,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"[0, 99]",10905.0,2545.0,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,chihuahua,0.756992,True,pomeranian,0.0528495,True,maltese dog,0.0476078,True,12.0/10.0
816450570814898180,Twitter for iPhone,Moose,,2017-01-04,01:05:59,2017,1,Wednesday,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"[0, 103]",33961.0,9366.0,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,web site,0.352857,False,envelope,0.0601072,False,nail,0.0312908999999999,False,13.0/10.0
816336735214911488,Twitter for iPhone,Dudley,,2017-01-03,17:33:39,2017,1,Tuesday,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,"[0, 86]",9564.0,2269.0,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,labrador retriever,0.91933,True,kuvasz,0.0494795,True,golden retriever,0.0119342,True,11.0/10.0
816091915477250048,Twitter for iPhone,Comet,,2017-01-03,01:20:49,2017,1,Tuesday,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"[0, 91]",9927.0,2500.0,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,pomeranian,0.967345,True,samoyed,0.00739748,True,papillon,0.0060165,True,12.0/10.0
816062466425819140,Twitter for iPhone,Jack,,2017-01-02,23:23:48,2017,1,Monday,"RT @dog_rates: Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

","[0, 140]",0.0,1207.0,,,,,,,,,,,11.0/10.0
816014286006976512,Twitter for iPhone,Larry,,2017-01-02,20:12:21,2017,1,Monday,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho 11/10 ,"[0, 109]",0.0,6154.0,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter,0.677408,True,border collie,0.052724,True,cocker spaniel,0.0485719,True,11.0/10.0
815990720817401858,Twitter for iPhone,Jack,,2017-01-02,18:38:42,2017,1,Monday,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

","[0, 139]",5545.0,1207.0,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,chihuahua,0.428756,True,miniature pinscher,0.1039119999999999,True,staffordshire bullterrier,0.0889587,True,11.0/10.0
815966073409433600,Twitter for iPhone,,pupper,2017-01-02,17:00:46,2017,1,Monday,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,"[0, 57]",25057.0,9907.0,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan mastiff,0.506312,True,tibetan terrier,0.29569,True,otterhound,0.0362507,True,13.0/10.0
815745968457060357,Twitter for iPhone,Levi,,2017-01-02,02:26:09,2017,1,Monday,RT @dog_rates: Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets h…,"[0, 140]",0.0,4797.0,,,,,,,,,,,12.0/10.0
815736392542261248,Twitter for iPhone,Akumi,,2017-01-02,01:48:06,2017,1,Monday,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"[0, 94]",10937.0,2625.0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,border collie,0.5489069999999999,True,cardigan,0.178523,True,collie,0.146351,True,11.0/10.0
815639385530101762,Twitter for iPhone,Titan,,2017-01-01,19:22:38,2017,1,Sunday,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,"[0, 100]",9161.0,1918.0,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,german shepherd,0.8179529999999999,True,norwegian elkhound,0.140007,True,malinois,0.0248209,True,12.0/10.0
815390420867969024,Twitter for iPhone,,,2017-01-01,02:53:20,2017,1,Sunday,Happy New Year from the squad! 13/10 for all ,"[0, 44]",11467.0,4407.0,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,restaurant,0.279846,False,toyshop,0.0914294,False,paper towel,0.0461474,False,13.0/10.0
814986499976527872,Twitter for iPhone,Cooper,pupper,2016-12-31,00:08:17,2016,12,Saturday,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,"[0, 93]",8485.0,1505.0,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,True,boxer,6.78061e-05,True,american staffordshire terrier,3.42436e-05,True,11.0/10.0
814638523311648768,Twitter for iPhone,Olivia,,2016-12-30,01:05:33,2016,12,Friday,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"[0, 86]",12511.0,3130.0,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden retriever,0.650814,True,kuvasz,0.0532809999999999,True,cocker spaniel,0.0354395999999999,True,12.0/10.0
814578408554463233,Twitter for iPhone,Beau,,2016-12-29,21:06:41,2016,12,Thursday,RT @dog_rates: Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https:/…,"[0, 144]",0.0,6750.0,,,,,,,,,,,9.0/10.0
814530161257443328,Twitter for iPhone,Alf,,2016-12-29,17:54:58,2016,12,Thursday,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,"[0, 112]",9629.0,2156.0,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature poodle,0.626913,True,toy poodle,0.265582,True,soft-coated wheaten terrier,0.0416142,True,12.0/10.0
814153002265309185,Twitter for iPhone,Oshie,,2016-12-28,16:56:16,2016,12,Wednesday,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,"[0, 109]",32000.0,10080.0,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,golden retriever,0.490068,True,labrador retriever,0.291956,True,chow,0.0724746999999999,True,12.0/10.0
813944609378369540,Twitter for iPhone,Bruce,,2016-12-28,03:08:11,2016,12,Wednesday,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce ,"[0, 116]",0.0,3732.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,labrador retriever,0.427742,True,great dane,0.190503,True,curly-coated retriever,0.146427,True,11.0/10.0
813910438903693312,Twitter for iPhone,Chubbs,doggo,2016-12-28,00:52:25,2016,12,Wednesday,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,"[0, 93]",10342.0,2194.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,siberian husky,0.6993550000000001,True,eskimo dog,0.2564329999999999,True,norwegian elkhound,0.0131888,True,11.0/10.0
813812741911748608,Twitter for iPhone,Gary,,2016-12-27,18:24:12,2016,12,Tuesday,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","[0, 139]",40402.0,16267.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,french bulldog,0.709146,True,boston bull,0.247621,True,boxer,0.0188551,True,14.0/10.0
813800681631023104,Twitter for iPhone,Sky,,2016-12-27,17:36:16,2016,12,Tuesday,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,"[0, 66]",9300.0,2060.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,True,siberian husky,0.228792,True,eskimo dog,0.200388,True,12.0/10.0
813217897535406080,Twitter for iPhone,Atlas,,2016-12-26,03:00:30,2016,12,Monday,Here is Atlas. He went all out this year. 13/10 downright magical af ,"[0, 68]",20783.0,8476.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed,0.905972,True,pomeranian,0.0480383,True,west highland white terrier,0.0356671,True,13.0/10.0
813202720496779264,Twitter for iPhone,,doggo,2016-12-26,02:00:11,2016,12,Monday,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,"[0, 112]",10192.0,2090.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker spaniel,0.701852,True,golden retriever,0.120345,True,labrador retriever,0.0363202,True,11.0/10.0
813187593374461952,Twitter for iPhone,,,2016-12-26,01:00:05,2016,12,Monday,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,"[0, 107]",22085.0,5096.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden retriever,0.888181,True,labrador retriever,0.0423119,True,saluki,0.00970173,True,13.0/10.0
813172488309972993,Twitter for iPhone,Eleanor,,2016-12-26,00:00:03,2016,12,Monday,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,"[0, 75]",10384.0,2236.0,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,doormat,0.954844,False,golden retriever,0.0261930999999999,True,cocker spaniel,0.00438598,True,12.0/10.0
813157409116065792,Twitter for iPhone,Layla,,2016-12-25,23:00:08,2016,12,Sunday,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"[0, 112]",8588.0,2557.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,siamese cat,0.8439110000000001,False,pembroke,0.0705671,True,cardigan,0.041916,True,12.0/10.0
813142292504645637,Twitter for iPhone,,,2016-12-25,22:00:04,2016,12,Sunday,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,"[0, 84]",9361.0,2728.0,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,beagle,0.848735,True,ibizan hound,0.0446024999999999,True,italian greyhound,0.0186108,True,13.0/10.0
813130366689148928,Twitter for iPhone,,,2016-12-25,21:12:41,2016,12,Sunday,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all night. Pupgraded to 12/10,"[0, 131]",4968.0,513.0,,,,,,,,,,,12.0/10.0
813127251579564032,Twitter for iPhone,,doggo,2016-12-25,21:00:18,2016,12,Sunday,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,"[0, 89]",13242.0,3652.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,norwegian elkhound,0.4324159999999999,True,whippet,0.374223,True,siberian husky,0.0324625999999999,True,11.0/10.0
813112105746448384,Twitter for iPhone,Toby,,2016-12-25,20:00:07,2016,12,Sunday,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,"[0, 100]",11515.0,3225.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,dingo,0.287369,False,pembroke,0.140682,True,basenji,0.0908189,True,12.0/10.0
813096984823349248,Twitter for iPhone,Rocky,doggo,2016-12-25,19:00:02,2016,12,Sunday,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,"[0, 74]",11694.0,4207.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,great dane,0.128056,True,boston bull,0.117003,True,kelpie,0.0869643,True,11.0/10.0
813081950185472002,Twitter for iPhone,Baron,,2016-12-25,18:00:17,2016,12,Sunday,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"[0, 112]",10989.0,3220.0,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,doberman,0.909951,True,kelpie,0.0426494,True,miniature pinscher,0.0230041,True,11.0/10.0
813066809284972545,Twitter for iPhone,Tyr,,2016-12-25,17:00:08,2016,12,Sunday,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,"[0, 115]",8865.0,2276.0,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,toy terrier,0.7764,True,pembroke,0.115034,True,basenji,0.048873,True,12.0/10.0
813051746834595840,Twitter for iPhone,Bauer,,2016-12-25,16:00:16,2016,12,Sunday,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,"[0, 90]",23337.0,8503.0,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden retriever,0.914804,True,labrador retriever,0.08355,True,kuvasz,0.000453224,True,13.0/10.0
812781120811126785,Twitter for iPhone,Swagger,,2016-12-24,22:04:54,2016,12,Saturday,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"[0, 101]",8380.0,2191.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull mastiff,0.989316,True,boxer,0.00704296,True,french bulldog,0.00173961,True,10.0/10.0
812747805718642688,Twitter for iPhone,Sammy,,2016-12-24,19:52:31,2016,12,Saturday,"RT @dog_rates: Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 ","[0, 140]",0.0,8067.0,,,,,,,,,,,10.0/10.0
812709060537683968,Twitter for iPhone,Brandi,,2016-12-24,17:18:34,2016,12,Saturday,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,"[0, 94]",7373.0,1665.0,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,irish setter,0.326873,True,golden retriever,0.18261,True,leonberg,0.156912,True,12.0/10.0
812503143955202048,Twitter for iPhone,,,2016-12-24,03:40:19,2016,12,Saturday,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
","[0, 118]",6787.0,1424.0,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,loupe,0.546856,False,web site,0.345298,False,bubble,0.0105279,False,13.0/10.0
812466873996607488,Twitter for iPhone,Mary,,2016-12-24,01:16:12,2016,12,Saturday,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,"[0, 110]",8900.0,2231.0,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,bath towel,0.0998035,False,pillow,0.0923181,False,great dane,0.0782055,True,12.0/10.0
812372279581671427,Twitter for iPhone,Moe,,2016-12-23,19:00:19,2016,12,Friday,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"[0, 103]",15224.0,4252.0,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,golden retriever,0.7848729999999999,True,cocker spaniel,0.0877881,True,labrador retriever,0.0832747,True,13.0/10.0
811985624773361665,Twitter for iPhone,Ted,,2016-12-22,17:23:53,2016,12,Thursday,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,"[0, 88]",8102.0,1647.0,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,staffordshire bullterrier,0.6105729999999999,True,french bulldog,0.159935,True,doormat,0.0586721,False,11.0/10.0
811744202451197953,Twitter for iPhone,Halo,,2016-12-22,01:24:33,2016,12,Thursday,This is Halo. She likes watermelon. 13/10 ,"[0, 41]",8429.0,1884.0,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,pekinese,0.386082,True,labrador retriever,0.202862,True,golden retriever,0.170487,True,13.0/10.0
811647686436880384,Twitter for iPhone,,,2016-12-21,19:01:02,2016,12,Wednesday,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,"[0, 136]",6215.0,872.0,,,,,,,,,,,11.0/10.0
811627233043480576,Twitter for iPhone,Augie,,2016-12-21,17:39:46,2016,12,Wednesday,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,"[0, 103]",14265.0,3650.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle,0.39628,True,pembroke,0.0495619,True,wire-haired fox terrier,0.0463491999999999,True,10.0/10.0
811386762094317568,Twitter for iPhone,Craig,pupper,2016-12-21,01:44:13,2016,12,Wednesday,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,"[0, 112]",23302.0,7444.0,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,pembroke,0.804177,True,cardigan,0.18989,True,beagle,0.00196475,True,11.0/10.0
810984652412424192,Twitter for iPhone,Sam,,2016-12-19,23:06:23,2016,12,Monday,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
","[0, 143]",5927.0,1655.0,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,golden retriever,0.8713420000000001,True,tibetan mastiff,0.0367077,True,labrador retriever,0.0258232,True,24.0/7.0
810896069567610880,Twitter for iPhone,Hunter,,2016-12-19,17:14:23,2016,12,Monday,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","[0, 127]",10093.0,2090.0,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated retriever,0.8208040000000001,True,labrador retriever,0.0823182,True,curly-coated retriever,0.0674605,True,11.0/10.0
810657578271330305,Twitter for iPhone,Pavlov,,2016-12-19,01:26:42,2016,12,Monday,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,"[0, 100]",12192.0,3057.0,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,malamute,0.753521,True,siberian husky,0.166151,True,eskimo dog,0.0698108,True,11.0/10.0
810284430598270976,Twitter for iPhone,Phil,,2016-12-18,00:43:57,2016,12,Sunday,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"[0, 79]",39640.0,13369.0,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,malamute,0.620768,True,eskimo dog,0.158395,True,tibetan mastiff,0.0289617,True,13.0/10.0
810254108431155201,Twitter for iPhone,Gus,,2016-12-17,22:43:27,2016,12,Saturday,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ","[0, 118]",16380.0,3901.0,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,staffordshire bullterrier,0.292556,True,american staffordshire terrier,0.261233,True,border terrier,0.0623754,True,12.0/10.0
809920764300447744,Twitter for iPhone,,,2016-12-17,00:38:52,2016,12,Saturday,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ","[0, 116]",17250.0,4521.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,norwich terrier,0.397163,True,toy poodle,0.27454,True,miniature poodle,0.134667,True,10.0/10.0
809808892968534016,Twitter for iPhone,Maximus,,2016-12-16,17:14:20,2016,12,Friday,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly ,"[0, 140]",0.0,5711.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,labrador retriever,0.8616510000000001,True,golden retriever,0.0444618,True,staffordshire bullterrier,0.0164967,True,12.0/10.0
809448704142938112,Twitter for iPhone,,,2016-12-15,17:23:04,2016,12,Thursday,"I call this one ""A Blep by the Sea"" 12/10 ","[0, 41]",7727.0,1696.0,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,greater swiss mountain dog,0.375415,True,cardigan,0.134317,True,english springer,0.0736971,True,12.0/10.0
809220051211603969,Twitter for iPhone,Kyro,,2016-12-15,02:14:29,2016,12,Thursday,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"[0, 126]",22246.0,6554.0,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,pomeranian,0.8195110000000001,True,samoyed,0.141241,True,pembroke,0.0134552,True,12.0/10.0
809084759137812480,Twitter for iPhone,Wallace,,2016-12-14,17:16:53,2016,12,Wednesday,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ","[0, 136]",14685.0,4046.0,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,vizsla,0.911412,True,bloodhound,0.0171339,True,labrador retriever,0.011761,True,11.0/10.0
808838249661788160,Twitter for iPhone,Ito,,2016-12-14,00:57:20,2016,12,Wednesday,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,"[0, 116]",11271.0,3536.0,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,rottweiler,0.36953,True,miniature pinscher,0.194867,True,kelpie,0.160104,True,13.0/10.0
808733504066486276,Twitter for iPhone,,pupper,2016-12-13,18:01:07,2016,12,Tuesday,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,"[0, 98]",8784.0,2509.0,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,seat belt,0.779137,False,toy poodle,0.0369271,True,golden retriever,0.0169724999999999,True,12.0/10.0
808501579447930884,Twitter for iPhone,Koda,,2016-12-13,02:39:32,2016,12,Tuesday,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,"[0, 105]",12595.0,3007.0,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,airedale,0.454239,True,cocker spaniel,0.219323,True,irish terrier,0.093193,True,12.0/10.0
808344865868283904,Vine,Seamus,,2016-12-12,16:16:49,2016,12,Monday,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 ,"[0, 104]",47281.0,24069.0,,,,,,,,,,,11.0/10.0
808134635716833280,Twitter for iPhone,Milo,,2016-12-12,02:21:26,2016,12,Monday,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 ,"[0, 95]",0.0,6961.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker spaniel,0.74022,True,dandie dinmont,0.0616044999999999,True,english setter,0.0413314,True,13.0/10.0
